id,date,store_nbr,family,sales,onpromotion,city,state,type_x,cluster,dcoilwtico,type_y,locale_x,locale_name,description,transferred,is_holiday,holiday_type,sales_scaled,dcoilwtico_scaled,day_of_week,month,is_weekend,month_sin,month_cos,dow_sin,dow_cos,sales_lag_1,sales_lag_7,sales_lag_14,sales_lag_28,rolling_mean_7,rolling_std_7,rolling_mean_28,rolling_std_28,year,quarter,day_of_month,week_of_year,is_month_start,is_month_end,expanding_mean_sales,promo_lag_1,promo_lag_7,promo_rolling_mean_7,locale_y,is_national_holiday,days_to_next_holiday,is_anomaly
2904662,2017-06-23,1,2,3.0,1,Quito,Pichincha,3,4,42.86,Holiday,Local,Guaranda,Cantonizacion de Guaranda,False,1,3,2.40544592958458e-05,0.1974416676536775,4,6,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,5.0,5.0,5.0,0.0,3.857142857142857,1.8644544714716167,3.1785714285714284,2.4198801841868365,2017,2,23,25,0,0,2.3680981595092025,1.0,1.0,0.8571428571428571,Local,0,0,0
2908226,2017-06-25,1,2,4.0,1,Quito,Pichincha,3,4,43.11333333333334,Holiday,Regional,Imbabura,Provincializacion de Imbabura,False,1,3,3.207261239446106e-05,0.2004421808993643,6,6,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,8.0,2.0,1.0,1.0,4.571428571428571,2.070196678027074,3.5,2.487003253955489,2017,2,25,25,0,0,2.371936274509804,1.0,1.0,0.8571428571428571,Regional,0,0,0
2922482,2017-07-03,1,2,5.0,1,Quito,Pichincha,3,4,45.474,Holiday,Local,El Carmen,Cantonizacion de El Carmen,False,1,3,4.009076549307633e-05,0.2284022266966718,0,7,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,2.0,7.0,3.0,2.0,4.0,2.309401076758511,3.7857142857142856,2.0612319735239044,2017,3,3,27,0,0,2.379878048780488,1.0,1.0,1.0,Local,0,0,0
2958122,2017-07-23,1,2,3.0,1,Quito,Pichincha,3,4,46.06666666666667,Holiday,Local,Cayambe,Cantonizacion de Cayambe,False,1,3,2.40544592958458e-05,0.2354218484740811,6,7,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,2.0,2.0,3.0,4.0,2.7142857142857144,1.1126972805283746,3.607142857142857,1.8326116905841272,2017,3,23,29,0,0,2.3927710843373493,1.0,0.0,0.1428571428571428,Local,0,0,0
2959904,2017-07-24,1,2,1.0,0,Quito,Pichincha,3,4,46.21,Additional,Local,Guayaquil,Fundacion de Guayaquil-1,False,1,0,8.018153098615266e-06,0.2371195072841406,0,7,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,3.0,5.0,3.0,7.0,2.857142857142857,1.0690449676497005,3.571428571428572,1.834415265167451,2017,3,24,30,0,0,2.393136664659844,1.0,0.0,0.2857142857142857,Local,0,0,0
2961686,2017-07-25,1,2,7.0,1,Quito,Pichincha,3,4,47.77,Additional,Local,Guayaquil,Fundacion de Guayaquil,False,1,0,5.612707169030686e-05,0.2555963520075802,1,7,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1.0,3.0,4.0,3.0,2.2857142857142856,0.7559289460184483,3.357142857142857,1.768328059774016,2017,3,25,30,0,0,2.392298435619735,0.0,0.0,0.2857142857142857,Local,0,0,0
2981288,2017-08-05,1,2,3.0,1,Quito,Pichincha,3,4,49.50333333333333,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,3,2.40544592958458e-05,0.2761261794780686,5,8,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,7.0,3.0,2.0,3.0,3.7142857142857135,1.799470821684882,3.357142857142857,1.704336206492696,2017,3,5,31,0,0,2.3998804542737595,1.0,0.0,0.4285714285714285,Local,0,0,0
2990198,2017-08-10,1,2,10.0,1,Quito,Pichincha,3,4,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,3,8.018153098615265e-05,0.2647163330569703,3,8,0,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,4.0,5.0,1.0,5.0,4.0,1.825741858350563,3.2142857142857144,1.6183471874253776,2017,3,10,32,0,0,2.402264600715137,1.0,1.0,1.0,National,0,0,0
2991980,2017-08-11,1,2,1.0,1,Quito,Pichincha,3,4,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,5,8.018153098615266e-06,0.2679142484898733,4,8,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,10.0,7.0,2.0,2.0,4.714285714285714,2.927700218845608,3.392857142857143,2.042860842857494,2017,3,11,32,0,0,2.406789755807028,1.0,1.0,1.0,National,0,0,0
2999108,2017-08-15,1,2,4.0,1,Quito,Pichincha,3,4,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,3,3.207261239446106e-05,0.2532275257609854,1,8,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,6.0,2.0,4.0,3.0,3.857142857142857,3.236694374850753,3.2857142857142856,2.1231901723436173,2017,3,15,33,0,0,2.407605466428996,1.0,1.0,0.8571428571428571,Local,0,0,0
2697951,2017-02-27,1,3,669.0,11,Quito,Pichincha,3,4,54.04,Holiday,National,Ecuador,Carnaval,False,1,3,0.0053641444229736,0.3298590548383275,0,2,0,0.8660254037844386,0.5000000000000001,0.0,1.0,690.0,2248.0,2449.0,1986.0,2008.7142857142856,613.9293429176001,2097.3928571428573,526.5758247454457,2017,1,27,9,0,0,1523.832892998679,9.0,17.0,14.857142857142858,National,0,0,0
2699733,2017-02-28,1,3,1059.0,11,Quito,Pichincha,3,4,54.0,Holiday,National,Ecuador,Carnaval,False,1,3,0.0084912241314335,0.3293852895890086,1,2,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,669.0,2419.0,2105.0,1965.0,1783.142857142857,779.1934780210076,2050.3571428571427,591.6883698232751,2017,1,28,9,0,1,1523.2686468646864,11.0,19.0,14.0,National,0,0,0
2703297,2017-03-02,1,3,2519.0,20,Quito,Pichincha,3,4,52.63,Holiday,Local,Manta,Fundacion de Manta,False,1,3,0.0201977276554118,0.3131588297998342,3,3,0,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,3343.0,1923.0,1866.0,2257.0,1770.0,1009.0992683246438,2051.714285714286,666.0384182636708,2017,1,2,9,0,0,1524.162162162162,25.0,13.0,14.0,Local,0,0,0
2756757,2017-04-01,1,3,3229.0,8,Quito,Pichincha,3,4,50.443333333333335,Holiday,Regional,Cotopaxi,Provincializacion de Cotopaxi,False,1,3,0.0258906163554286,0.2872596628370643,5,4,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,2351.0,2356.0,2502.0,2577.0,2115.714285714286,471.8844188590068,2233.178571428572,520.088315404318,2017,2,1,13,1,0,1538.2921784098255,7.0,21.0,15.428571428571429,Regional,0,0,1
2776359,2017-04-12,1,3,2457.0,21,Quito,Pichincha,3,4,53.12,Holiday,Local,Cuenca,Fundacion de Cuenca,True,1,3,0.0197006021632977,0.3189624541039914,2,4,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,2116.0,2687.0,2450.0,2648.0,2204.428571428572,533.9581310498827,2259.3214285714284,549.8122948096056,2017,2,12,15,0,0,1542.97432605905,11.0,8.0,8.571428571428571,Local,0,0,0
2778141,2017-04-13,1,3,2599.0,27,Quito,Pichincha,3,4,53.19,Transfer,Local,Cuenca,Fundacion de Cuenca,False,1,5,0.020839179903301,0.3197915432902996,3,4,0,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419,2457.0,2164.0,1971.0,2057.0,2171.5714285714284,505.6394819575343,2252.5,545.9829396330674,2017,2,13,15,0,0,1543.5606157793457,21.0,10.0,10.428571428571429,Local,0,0,0
2779923,2017-04-14,1,3,817.0,14,Quito,Pichincha,3,4,53.0475,Holiday,Local,Libertad,Cantonizacion de Libertad,False,1,3,0.0065508310815686,0.3181037545896008,4,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,2599.0,2527.0,2351.0,2955.0,2233.714285714286,530.6652159587715,2271.8571428571427,548.3976466360646,2017,2,14,15,0,0,1544.2371794871794,27.0,7.0,12.857142857142858,National,0,0,0
2792397,2017-04-21,1,3,2600.0,25,Quito,Pichincha,3,4,49.64,Holiday,Local,Riobamba,Cantonizacion de Riobamba,False,1,3,0.0208471980563996,0.2777448774132417,4,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1948.0,817.0,2527.0,2745.0,1869.142857142857,682.7006246204409,2139.678571428572,581.5583186941142,2017,2,21,16,0,0,1545.688576898532,23.0,14.0,20.0,Local,0,0,0
2810217,2017-05-01,1,3,825.0,15,Quito,Pichincha,3,4,48.83,Holiday,National,Ecuador,Dia del Trabajo,False,1,3,0.0066149763063575,0.2681511311145327,0,5,0,0.4999999999999999,-0.8660254037844387,0.0,1.0,995.0,2419.0,2731.0,2097.0,2074.0,517.0190196372513,2102.3928571428573,570.628914852381,2017,2,1,18,1,0,1549.1718452758405,17.0,36.0,28.857142857142858,National,0,0,0
2829819,2017-05-12,1,3,2472.0,26,Quito,Pichincha,3,4,47.83,Holiday,Local,Puyo,Cantonizacion del Puyo,False,1,3,0.0198208744597769,0.2563069998815587,4,5,0,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1697.0,2243.0,2235.0,817.0,1998.142857142857,541.3327468915404,2034.2142857142856,649.0643041328565,2017,2,12,19,0,0,1552.8765743073047,20.0,17.0,16.571428571428573,Local,0,0,0
2831601,2017-05-13,1,3,2498.0,27,Quito,Pichincha,3,4,48.17333333333333,Additional,National,Ecuador,Dia de la Madre-1,False,1,0,0.0200293464403409,0.2603734849382131,5,5,1,0.4999999999999999,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,2472.0,2735.0,2156.0,1946.0,2030.857142857143,564.9986514943854,2093.3214285714284,608.1819935690178,2017,2,13,19,0,0,1553.455003146633,26.0,13.0,17.857142857142858,National,0,0,0
2833383,2017-05-14,1,3,883.0,18,Quito,Pichincha,3,4,48.516666666666666,Event,National,Ecuador,Dia de la Madre,False,1,2,0.0070800291860772,0.2644399699948675,6,5,1,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2498.0,1019.0,995.0,1114.0,1997.0,521.1720765096027,2113.035714285714,612.1632245504958,2017,2,14,19,0,0,1554.0490566037736,27.0,11.0,19.857142857142858,National,0,0,0
2851203,2017-05-24,1,3,2611.0,26,Quito,Pichincha,3,4,50.99,Holiday,National,Ecuador,Batalla de Pichincha,True,1,3,0.0209353977404844,0.2937344545777567,2,5,0,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,2365.0,2374.0,2033.0,2608.0,2229.8571428571427,585.9099557017911,2109.8214285714284,622.641806163918,2017,2,24,21,0,0,1557.564375,25.0,31.0,26.857142857142858,National,0,0,0
2854767,2017-05-26,1,3,1100.0,21,Quito,Pichincha,3,4,49.58,Transfer,National,Ecuador,Traslado Batalla de Pichincha,False,1,5,0.0088199684084767,0.2770342295392632,4,5,0,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,2229.0,2743.0,2472.0,2235.0,2274.428571428572,600.6351796620123,2117.3214285714284,622.8771386832054,2017,2,26,21,0,0,1558.6410736579276,27.0,30.0,26.285714285714285,National,0,0,0
2904663,2017-06-23,1,3,2394.0,24,Quito,Pichincha,3,4,42.86,Holiday,Local,Guaranda,Cantonizacion de Guaranda,False,1,3,0.0191954585180849,0.1974416676536775,4,6,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1824.0,2532.0,2532.0,1100.0,2307.428571428572,673.8632049961013,2239.178571428572,586.6635766062159,2017,2,23,25,0,0,1570.3312883435583,21.0,17.0,19.142857142857142,Local,0,0,0
2908227,2017-06-25,1,3,1070.0,20,Quito,Pichincha,3,4,43.11333333333334,Holiday,Regional,Imbabura,Provincializacion de Imbabura,False,1,3,0.0085794238155183,0.2004421808993643,6,6,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,2674.0,1005.0,1272.0,1110.0,2278.5714285714284,661.4083098819904,2299.8214285714284,547.8608943188077,2017,2,25,25,0,0,1571.512254901961,25.0,10.0,21.0,Regional,0,0,0
2922483,2017-07-03,1,3,2526.0,27,Quito,Pichincha,3,4,45.474,Holiday,Local,El Carmen,Cantonizacion de El Carmen,False,1,3,0.0202538547271021,0.2284022266966718,0,7,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1135.0,2242.0,2493.0,2616.0,2128.714285714286,476.06782229906,2267.714285714286,537.7144951615803,2017,3,3,27,0,0,1573.584756097561,25.0,25.0,26.285714285714285,Local,0,0,0
2958123,2017-07-23,1,3,1024.0,19,Quito,Pichincha,3,4,46.06666666666667,Holiday,Local,Cayambe,Cantonizacion de Cayambe,False,1,3,0.008210588772982,0.2354218484740811,6,7,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,2258.0,1079.0,1181.0,1070.0,2220.1428571428573,568.8767964364586,2192.8571428571427,487.2424838776212,2017,3,23,29,0,0,1581.9927710843374,22.0,34.0,33.285714285714285,Local,0,0,0
2959905,2017-07-24,1,3,2158.0,22,Quito,Pichincha,3,4,46.21,Additional,Local,Guayaquil,Fundacion de Guayaquil-1,False,1,0,0.0173031743868117,0.2371195072841406,0,7,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1024.0,2381.0,2338.0,2242.0,2212.285714285714,587.3447920616162,2191.214285714286,491.22992709100816,2017,3,24,30,0,0,1581.656833232992,19.0,39.0,31.142857142857142,Local,0,0,0
2961687,2017-07-25,1,3,2438.0,23,Quito,Pichincha,3,4,47.77,Additional,Local,Guayaquil,Fundacion de Guayaquil,False,1,0,0.019548257254424,0.2555963520075802,1,7,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,2158.0,2589.0,2372.0,2101.0,2180.428571428572,582.6979941452954,2188.214285714286,491.16478016022,2017,3,25,30,0,0,1582.0036101083033,22.0,42.0,28.714285714285715,Local,0,0,0
2981289,2017-08-05,1,3,2093.0,7,Quito,Pichincha,3,4,49.50333333333333,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,3,0.0167819944354017,0.2761261794780686,5,8,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,2479.0,2161.0,2258.0,2351.0,2225.0,500.6412554581024,2173.8214285714284,480.5113829592754,2017,3,5,31,0,0,1586.315002988643,10.0,22.0,18.571428571428573,Local,0,0,0
2990199,2017-08-10,1,3,2377.0,6,Quito,Pichincha,3,4,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,3,0.0190591499154084,0.2647163330569703,3,8,0,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,2311.0,2037.0,2002.0,2115.0,2056.0,510.12612819445417,2144.3214285714284,494.082468267932,2017,3,10,32,0,0,1587.4737783075088,7.0,7.0,7.142857142857143,National,0,0,0
2991981,2017-08-11,1,3,1006.0,3,Quito,Pichincha,3,4,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,5,0.0080662620172069,0.2679142484898733,4,8,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,2377.0,2479.0,2358.0,2529.0,2104.5714285714284,524.0129951133056,2153.678571428572,495.9838747058724,2017,3,11,32,0,0,1587.9440142942228,6.0,10.0,7.0,National,0,0,0
2999109,2017-08-15,1,3,1942.0,11,Quito,Pichincha,3,4,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,3,0.0155712533175108,0.2532275257609854,1,8,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,2201.0,2418.0,2627.0,2589.0,1825.0,680.2849892998258,2064.285714285714,559.7075861649364,2017,3,15,33,0,0,1587.538324420677,9.0,7.0,6.285714285714286,Local,0,0,0
2697952,2017-02-27,1,4,0.0,0,Quito,Pichincha,3,4,54.04,Holiday,National,Ecuador,Carnaval,False,1,3,0.0,0.3298590548383275,0,2,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6428571428571429,0.8261596141521566,2017,1,27,9,0,0,0.0990752972258916,0.0,0.0,0.0,National,0,0,0
2699734,2017-02-28,1,4,0.0,0,Quito,Pichincha,3,4,54.0,Holiday,National,Ecuador,Carnaval,False,1,3,0.0,0.3293852895890086,1,2,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,1.0,0.0,0.0,0.6428571428571429,0.8261596141521566,2017,1,28,9,0,1,0.099009900990099,0.0,0.0,0.0,National,0,0,0
2703298,2017-03-02,1,4,0.0,0,Quito,Pichincha,3,4,52.63,Holiday,Local,Manta,Fundacion de Manta,False,1,3,0.0,0.3131588297998342,3,3,0,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,0.0,0.0,3.0,0.0,0.0,0.0,0.5714285714285714,0.8357109093041871,2017,1,2,9,0,0,0.09887936717205,0.0,0.0,0.0,Local,0,0,0
2756758,2017-04-01,1,4,0.0,0,Quito,Pichincha,3,4,50.443333333333335,Holiday,Regional,Cotopaxi,Provincializacion de Cotopaxi,False,1,3,0.0,0.2872596628370643,5,4,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1.0,0.0,0.0,1.0,0.4285714285714285,0.5345224769290884,0.5357142857142857,0.6929348855964395,2017,2,1,13,1,0,0.1066580478345184,0.0,0.0,0.0,Regional,0,0,0
2776360,2017-04-12,1,4,1.0,0,Quito,Pichincha,3,4,53.12,Holiday,Local,Cuenca,Fundacion de Cuenca,True,1,3,8.018153098615266e-06,0.3189624541039914,2,4,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,0.0,2.0,1.0,0.0,0.5714285714285714,0.7867957877849291,0.3928571428571428,0.5669467320201631,2017,2,12,15,0,0,0.1091142490372272,0.0,0.0,0.0,Local,0,0,0
2778142,2017-04-13,1,4,0.0,0,Quito,Pichincha,3,4,53.19,Transfer,Local,Cuenca,Fundacion de Cuenca,False,1,5,0.0,0.3197915432902996,3,4,0,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419,1.0,1.0,0.0,0.0,0.4285714285714285,0.5345224769290885,0.4285714285714285,0.5727498176006794,2017,2,13,15,0,0,0.109685695958948,0.0,0.0,0.0,Local,0,0,0
2779924,2017-04-14,1,4,0.0,0,Quito,Pichincha,3,4,53.0475,Holiday,Local,Libertad,Cantonizacion de Libertad,False,1,3,0.0,0.3181037545896008,4,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.0,0.0,1.0,0.0,0.2857142857142857,0.4879500289199647,0.4285714285714285,0.5727498176006794,2017,2,14,15,0,0,0.1096153846153846,0.0,0.0,0.0,National,0,0,0
2792398,2017-04-21,1,4,1.0,0,Quito,Pichincha,3,4,49.64,Holiday,Local,Riobamba,Cantonizacion de Riobamba,False,1,3,8.018153098615266e-06,0.2777448774132417,4,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,1.0,0.1428571428571428,0.3779644632561814,0.3928571428571428,0.5669467320201631,2017,2,21,16,0,0,0.1097638800255264,0.0,0.0,0.0,Local,0,0,0
2810218,2017-05-01,1,4,0.0,0,Quito,Pichincha,3,4,48.83,Holiday,National,Ecuador,Dia del Trabajo,False,1,3,0.0,0.2681511311145327,0,5,0,0.4999999999999999,-0.8660254037844387,0.0,1.0,1.0,0.0,0.0,0.0,0.4285714285714285,0.7867957877846966,0.4642857142857143,0.6372477395828501,2017,2,1,18,1,0,0.1128725428027901,0.0,0.0,0.0,National,0,0,0
2829820,2017-05-12,1,4,0.0,0,Quito,Pichincha,3,4,47.83,Holiday,Local,Puyo,Cantonizacion del Puyo,False,1,3,0.0,0.2563069998815587,4,5,0,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,1.0,0.0,0.0,0.7142857142857143,0.7559289411428995,0.4642857142857143,0.6372477395828501,2017,2,12,19,0,0,0.1158690176322418,0.0,0.0,0.0,Local,0,0,0
2831602,2017-05-13,1,4,0.0,0,Quito,Pichincha,3,4,48.17333333333333,Additional,National,Ecuador,Dia de la Madre-1,False,1,0,0.0,0.2603734849382131,5,5,1,0.4999999999999999,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,0.0,0.5714285714285714,0.7867957877849291,0.4642857142857143,0.6372477395828501,2017,2,13,19,0,0,0.1157960981749528,0.0,0.0,0.0,National,0,0,0
2833384,2017-05-14,1,4,0.0,0,Quito,Pichincha,3,4,48.516666666666666,Event,National,Ecuador,Dia de la Madre,False,1,2,0.0,0.2644399699948675,6,5,1,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.0,0.0,1.0,0.0,0.5714285714285714,0.7867957877849291,0.4642857142857143,0.6372477395828501,2017,2,14,19,0,0,0.1157232704402515,0.0,0.0,0.0,National,0,0,0
2851204,2017-05-24,1,4,1.0,0,Quito,Pichincha,3,4,50.99,Holiday,National,Ecuador,Batalla de Pichincha,True,1,3,8.018153098615266e-06,0.2937344545777567,2,5,0,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,1.0,1.0,0.0,2.0,0.4285714285714285,0.5345224769290885,0.4285714285714285,0.6341265075958311,2017,2,24,21,0,0,0.116875,0.0,0.0,0.0,National,0,0,0
2854768,2017-05-26,1,4,0.0,0,Quito,Pichincha,3,4,49.58,Transfer,National,Ecuador,Traslado Batalla de Pichincha,False,1,5,0.0,0.2770342295392632,4,5,0,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,0.4285714285714285,0.5345224769290885,0.3928571428571428,0.5669467320201631,2017,2,26,21,0,0,0.1173533083645443,0.0,0.0,0.0,National,0,0,0
2904664,2017-06-23,1,4,0.0,0,Quito,Pichincha,3,4,42.86,Holiday,Local,Guaranda,Cantonizacion de Guaranda,False,1,3,0.0,0.1974416676536775,4,6,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,1.0,0.0,0.0,0.1428571428571428,0.3779644632561809,0.5357142857142857,0.9222413599741236,2017,2,23,25,0,0,0.1245398773006135,0.0,0.0,0.0,Local,0,0,0
2908228,2017-06-25,1,4,0.0,0,Quito,Pichincha,3,4,43.11333333333334,Holiday,Regional,Imbabura,Provincializacion de Imbabura,False,1,3,0.0,0.2004421808993643,6,6,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1.0,0.0,2.0,0.0,0.1428571428571428,0.3779644632561809,0.5714285714285714,0.9200874263232702,2017,2,25,25,0,0,0.125,0.0,0.0,0.0,Regional,0,0,0
2922484,2017-07-03,1,4,1.0,0,Quito,Pichincha,3,4,45.474,Holiday,Local,El Carmen,Cantonizacion de El Carmen,False,1,3,8.018153098615266e-06,0.2284022266966718,0,7,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714285,0.7901510297771609,2017,3,3,27,0,0,0.124390243902439,0.0,0.0,0.0,Local,0,0,0
2958124,2017-07-23,1,4,0.0,0,Quito,Pichincha,3,4,46.06666666666667,Holiday,Local,Cayambe,Cantonizacion de Cayambe,False,1,3,0.0,0.2354218484740811,6,7,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,0.1428571428571428,0.3779644632561809,0.2142857142857142,0.4986755199520609,2017,3,23,29,0,0,0.1265060240963855,0.0,0.0,0.0,Local,0,0,0
2959906,2017-07-24,1,4,0.0,0,Quito,Pichincha,3,4,46.21,Additional,Local,Guayaquil,Fundacion de Guayaquil-1,False,1,0,0.0,0.2371195072841406,0,7,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.0,1.0,0.0,0.0,0.1428571428571428,0.3779644632561809,0.2142857142857142,0.4986755199520609,2017,3,24,30,0,0,0.1264298615291992,0.0,0.0,0.0,Local,0,0,0
2961688,2017-07-25,1,4,0.0,0,Quito,Pichincha,3,4,47.77,Additional,Local,Guayaquil,Fundacion de Guayaquil,False,1,0,0.0,0.2555963520075802,1,7,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.0,0.0,1.0,0.0,0.0,0.0,0.2142857142857142,0.4986755199520609,2017,3,25,30,0,0,0.1263537906137184,0.0,0.0,0.0,Local,0,0,0
2981290,2017-08-05,1,4,0.0,0,Quito,Pichincha,3,4,49.50333333333333,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,3,0.0,0.2761261794780686,5,8,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,0.0,0.1428571428571428,0.3779644632561809,0.1785714285714285,0.4755948924380637,2017,3,5,31,0,0,0.1261207411835027,0.0,0.0,0.0,Local,0,0,0
2990200,2017-08-10,1,4,0.0,0,Quito,Pichincha,3,4,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,3,0.0,0.2647163330569703,3,8,0,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.4483951678836269,2017,3,10,32,0,0,0.1257449344457687,0.0,0.0,0.0,National,0,0,0
2991982,2017-08-11,1,4,0.0,0,Quito,Pichincha,3,4,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,5,0.0,0.2679142484898733,4,8,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,2.0,0.0,0.0,0.1428571428571428,0.4483951678836269,2017,3,11,32,0,0,0.125670041691483,0.0,0.0,0.0,National,0,0,0
2999110,2017-08-15,1,4,0.0,0,Quito,Pichincha,3,4,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,3,0.0,0.2532275257609854,1,8,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.1889823040364722,2017,3,15,33,0,0,0.1253713606654783,0.0,0.0,0.0,Local,0,0,0
2697953,2017-02-27,1,5,104.888,1,Quito,Pichincha,3,4,54.04,Holiday,National,Ecuador,Carnaval,False,1,3,0.0008410080422075,0.3298590548383275,0,2,0,0.8660254037844386,0.5000000000000001,0.0,1.0,124.075,427.359,483.722,411.963,362.6490057142857,110.5512073123598,393.3542514285714,105.95227609334545,2017,1,27,9,0,0,336.3726352992074,3.0,6.0,5.285714285714286,National,0,0,0
2699735,2017-02-28,1,5,134.242,4,Quito,Pichincha,3,4,54.0,Holiday,National,Ecuador,Carnaval,False,1,3,0.0010763729082643,0.3293852895890086,1,2,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,104.888,368.982,400.835,408.073,316.5817200000001,141.84933653007397,382.38728714285713,119.03900729881518,2017,1,28,9,0,1,336.219840160396,1.0,6.0,4.571428571428571,National,0,0,0
